Date,Team,Acquired,Player,Injury,Duration,Injury_Description,Injured_Area,Injury_Reason,Next_Appearance,Days_Between,Estimated_Duration_Days,Body_Part_Group,Injury_Reason_Group,Direction,Injury_Combined
2014-01-09,Nuggets,,Wilson Chandler,strained left hip (DNP),DNP,strained left hip,left hip,strain,2014-01-11,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-01-11,Nuggets,,Wilson Chandler,strained left hip (DNP),DNP,strained left hip,left hip,strain,2014-02-27,47.0,47.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-02-27,Nuggets,,Wilson Chandler,sprained right knee (DNP),DNP,sprained right knee,right knee,sprain,2014-03-19,20.0,20.0,knee_region,strain_sprain_tear,right,knee_region_strain_sprain_tear
2014-03-19,Nuggets,,Wilson Chandler,strained left hip (DNP),DNP,strained left hip,left hip,strain,2014-03-23,4.0,4.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-03-23,Nuggets,,Wilson Chandler,strained left hip/groin (DNP),DNP,strained left hip/groin,left groin,strain,2014-03-24,1.0,1.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-03-24,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-03-26,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-03-26,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-03-28,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-03-28,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-03-31,3.0,3.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-03-31,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-04-02,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-04-02,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-04-04,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-04-04,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-04-06,2.0,2.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-04-06,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-04-09,3.0,3.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-04-09,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2014-04-10,1.0,1.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2014-04-10,Nuggets,,Wilson Chandler,strained left groin (DNP),DNP,strained left groin,left groin,strain,2015-01-09,274.0,274.0,hip_pelvis,strain_sprain_tear,left,hip_pelvis_strain_sprain_tear
2015-01-09,Nuggets,,Wilson Chandler,strained right knee (DTD),DTD,strained right knee,right knee,strain,2015-02-23,45.0,7.0,knee_region,strain_sprain_tear,right,knee_region_strain_sprain_tear
2015-02-23,Nuggets,,Wilson Chandler,sore left groin (DTD),DTD,sore left groin,left groin,sore,2015-03-15,20.0,7.0,hip_pelvis,pain_discomfort,left,hip_pelvis_pain_discomfort
2015-03-15,Nuggets,,Wilson Chandler,knee injury (DTD),DTD,knee injury,knee,injury,2016-11-07,603.0,7.0,knee_region,injury,unspecified,knee_region_injury
2016-11-07,Nuggets,,Wilson Chandler,sore left hamstring (DTD),DTD,sore left hamstring,left hamstring,sore,2016-12-10,33.0,7.0,upper_leg,pain_discomfort,left,upper_leg_pain_discomfort
2016-12-10,Nuggets,,Wilson Chandler,right hip injury (DTD),DTD,right hip injury,right hip,injury,2018-12-21,741.0,7.0,hip_pelvis,injury,right,hip_pelvis_injury
2018-12-21,76ers,,Wilson Chandler,bruised left quadricep (DTD),DTD,bruised left quadricep,left quad,bruise,2019-01-25,35.0,7.0,upper_leg,bruise_contusion,left,upper_leg_bruise_contusion
2019-01-25,76ers,,Wilson Chandler,left hamstring injury (DTD),DTD,left hamstring injury,left hamstring,injury,2020-01-19,359.0,7.0,upper_leg,injury,left,upper_leg_injury
2020-01-19,Nets,,Wilson Chandler,left hamstring injury (DTD),DTD,left hamstring injury,left hamstring,injury,,,,upper_leg,injury,left,upper_leg_injury
2011-01-01,Grizzlies,,Xavier Henry,sore right knee (DNP),DNP,sore right knee,right knee,sore,2011-01-04,3.0,3.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2011-01-04,Grizzlies,,Xavier Henry,sore right knee (DNP),DNP,sore right knee,right knee,sore,2011-12-25,355.0,355.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2011-12-25,Grizzlies,,Xavier Henry,right ankle injury (out indefinitely),out indefinitely,right ankle injury,right ankle,injury,2012-01-01,7.0,14.0,ankle_foot,injury,right,ankle_foot_injury
2012-01-01,Grizzlies,,Xavier Henry,sprained right ankle (DNP),DNP,sprained right ankle,right ankle,sprain,2012-01-03,2.0,2.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2012-01-03,Grizzlies,,Xavier Henry,sprained right ankle (DNP),DNP,sprained right ankle,right ankle,sprain,2013-12-30,727.0,727.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2013-12-30,Lakers,,Xavier Henry,right knee injury (out indefinitely),out indefinitely,right knee injury,right knee,injury,2013-12-31,1.0,14.0,knee_region,injury,right,knee_region_injury
2013-12-31,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-03,3.0,3.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-03,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-05,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-05,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-07,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-07,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-08,1.0,1.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-08,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-10,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-10,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-14,4.0,4.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-14,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-15,1.0,1.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-15,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-17,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-17,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-19,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-19,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-20,1.0,1.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-20,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-23,3.0,3.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-23,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-24,1.0,1.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-24,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-26,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-26,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-28,2.0,2.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-28,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-01-31,3.0,3.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-01-31,Lakers,,Xavier Henry,bone bruise in right knee (DNP),DNP,bone bruise in right knee,right knee,bruise,2014-03-22,50.0,50.0,knee_region,bruise_contusion,right,knee_region_bruise_contusion
2014-03-22,Lakers,,Xavier Henry,torn ligament in left wrist (out indefinitely),out indefinitely,torn ligament in left wrist,left ligament,torn,2014-03-23,1.0,14.0,other,strain_sprain_tear,left,other_strain_sprain_tear
2014-03-23,Lakers,,Xavier Henry,torn ligament in left wrist (DNP),DNP,torn ligament in left wrist,left ligament,torn,2014-03-28,5.0,5.0,other,strain_sprain_tear,left,other_strain_sprain_tear
2014-03-28,Lakers,,Xavier Henry,sore right knee (DNP),DNP,sore right knee,right knee,sore,2014-03-30,2.0,2.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2014-03-30,Lakers,,Xavier Henry,torn ligament in left wrist / knee injury (CBC) (DNP),CBC,torn ligament in left wrist / knee injury,left ligament,injury,2014-04-02,3.0,3.0,other,injury,left,other_injury
2014-04-02,Lakers,,Xavier Henry,torn ligament in left wrist (DNP),DNP,torn ligament in left wrist,left ligament,torn,2014-04-04,2.0,2.0,other,strain_sprain_tear,left,other_strain_sprain_tear
2014-04-04,Lakers,,Xavier Henry,torn ligament in left wrist (DNP),DNP,torn ligament in left wrist,left ligament,torn,,,,other,strain_sprain_tear,left,other_strain_sprain_tear
2020-12-22,Grizzlies,,Xavier Tillman,left knee injury (DTD),DTD,left knee injury,left knee,injury,2022-02-09,414.0,7.0,knee_region,injury,left,knee_region_injury
2022-02-09,Grizzlies,,Xavier Tillman,right thigh injury (DTD),DTD,right thigh injury,right thigh,injury,2023-11-05,634.0,7.0,upper_leg,injury,right,upper_leg_injury
2023-11-05,Grizzlies,,Xavier Tillman,sore left knee (DTD),DTD,sore left knee,left knee,sore,2024-01-20,76.0,7.0,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2024-01-20,Grizzlies,,Xavier Tillman,sore left knee (DTD),DTD,sore left knee,left knee,sore,,,,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2017-12-09,Nets,,Yakuba Ouattara / Billy Ouattara,sore left leg (DTD),DTD,sore left leg,left leg,sore,,,,other,pain_discomfort,left,other_pain_discomfort
2010-11-11,Rockets,,Yao Ming,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,2010-12-16,35.0,7.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2010-12-16,Rockets,,Yao Ming,stress fracture in left ankle (out for season),out for season,stress fracture in left ankle,left ankle,fracture,,,,ankle_foot,bone_injury,left,ankle_foot_bone_injury
2010-12-15,Wizards,,Yi Jianlian / Jianlian Yi,sprained right knee (out indefinitely),out indefinitely,sprained right knee,right knee,sprain,2011-02-09,56.0,56.0,knee_region,strain_sprain_tear,right,knee_region_strain_sprain_tear
2011-02-09,Wizards,,Yi Jianlian / Jianlian Yi,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,,,,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2018-12-12,Grizzlies,,Yuta Watanabe,concussion (DTD),DTD,concussion,unknown,concussion,2019-02-09,59.0,7.0,other,impact_injury,unspecified,other_impact_injury
2019-02-09,Grizzlies,,Yuta Watanabe,ankle injury (DTD),DTD,ankle injury,ankle,injury,2021-05-06,817.0,7.0,ankle_foot,injury,unspecified,ankle_foot_injury
2021-05-06,Raptors,,Yuta Watanabe,sore right ankle (DTD),DTD,sore right ankle,right ankle,sore,2021-05-14,8.0,7.0,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2021-05-14,Raptors,,Yuta Watanabe,sore right ankle (out for season),out for season,sore right ankle,right ankle,sore,2023-02-28,655.0,655.0,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2023-02-28,Nets,,Yuta Watanabe,sore back (DTD),DTD,sore back,back,sore,2024-03-04,370.0,7.0,spine_torso,pain_discomfort,unspecified,spine_torso_pain_discomfort
2024-03-04,Grizzlies,,Yuta Watanabe,sprained right wrist (out for season),out for season,sprained right wrist,right wrist,sprain,,,,wrist_hand,strain_sprain_tear,right,wrist_hand_strain_sprain_tear
2024-11-22,Pelicans,,Yves Missi,shoulder injury (DTD),DTD,shoulder injury,shoulder,injury,,,,shoulder_region,injury,unspecified,shoulder_region_injury
2021-11-08,Grizzlies,,Yves Pons,sore left ankle (DTD),DTD,sore left ankle,left ankle,sore,,,,ankle_foot,pain_discomfort,left,ankle_foot_pain_discomfort
2020-08-17,Blazers,,Zach Collins,left ankle injury (out for season),out for season,left ankle injury,left ankle,injury,2023-03-05,930.0,930.0,ankle_foot,injury,left,ankle_foot_injury
2023-03-05,Spurs,,Zach Collins,sore left ankle (DTD),DTD,sore left ankle,left ankle,sore,2023-03-24,19.0,7.0,ankle_foot,pain_discomfort,left,ankle_foot_pain_discomfort
2023-03-24,Spurs,,Zach Collins,biceps injury (DTD),DTD,biceps injury,bicep,injury,2023-04-04,11.0,7.0,arm_elbow,injury,unspecified,arm_elbow_injury
2023-04-04,Spurs,,Zach Collins,lacerated finger (DTD),DTD,lacerated finger,finger,unknown,2023-04-08,4.0,4.0,wrist_hand,other,unspecified,wrist_hand_other
2023-04-08,Spurs,,Zach Collins,lacerated finger (out for season),out for season,lacerated finger,finger,unknown,,,,wrist_hand,other,unspecified,wrist_hand_other
2015-01-31,Timberwolves,,Zach LaVine,sprained left ankle (DTD),DTD,sprained left ankle,left ankle,sprain,2016-11-13,652.0,7.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2016-11-13,Timberwolves,,Zach LaVine,sore right knee (DTD),DTD,sore right knee,right knee,sore,2017-01-10,58.0,7.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2017-01-10,Timberwolves,,Zach LaVine,bruised left hip (DTD),DTD,bruised left hip,left hip,bruise,2017-02-03,24.0,7.0,hip_pelvis,bruise_contusion,left,hip_pelvis_bruise_contusion
2017-02-03,Timberwolves,,Zach LaVine,torn ACL in left knee (out for season),out for season,torn ACL in left knee,left knee,torn,2019-01-30,726.0,726.0,knee_region,strain_sprain_tear,left,knee_region_strain_sprain_tear
2019-01-30,Bulls,,Zach LaVine,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2019-03-10,39.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2019-03-10,Bulls,,Zach LaVine,right knee injury (DTD),DTD,right knee injury,right knee,injury,2019-03-20,10.0,7.0,knee_region,injury,right,knee_region_injury
2019-03-20,Bulls,,Zach LaVine,bruised right thigh (out for season),out for season,bruised right thigh,right thigh,bruise,,,,upper_leg,bruise_contusion,right,upper_leg_bruise_contusion
2010-03-08,Grizzlies,,Zach Randolph,tightness in lower back (DNP),DNP,tightness in lower back,lower lower back,unknown,2010-10-28,234.0,234.0,spine_torso,other,lower,spine_torso_other
2010-10-28,Grizzlies,,Zach Randolph,back injury (DTD),DTD,back injury,back,injury,2013-01-18,813.0,7.0,spine_torso,injury,unspecified,spine_torso_injury
2013-01-18,Grizzlies,,Zach Randolph,strained lower back (DNP),DNP,strained lower back,lower lower back,strain,2013-03-03,44.0,44.0,spine_torso,strain_sprain_tear,lower,spine_torso_strain_sprain_tear
2013-03-03,Grizzlies,,Zach Randolph,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2013-03-06,3.0,3.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2013-03-06,Grizzlies,,Zach Randolph,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2013-03-08,2.0,2.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2013-03-08,Grizzlies,,Zach Randolph,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2013-03-09,1.0,1.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2013-03-09,Grizzlies,,Zach Randolph,sprained left ankle (DNP),DNP,sprained left ankle,left ankle,sprain,2013-11-30,266.0,266.0,ankle_foot,strain_sprain_tear,left,ankle_foot_strain_sprain_tear
2013-11-30,Grizzlies,,Zach Randolph,ingrown toenail (DNP),DNP,ingrown toenail,toe,ingrown nail,2013-12-03,3.0,3.0,ankle_foot,structural_abnormality,unspecified,ankle_foot_structural_abnormality
2013-12-03,Grizzlies,,Zach Randolph,ingrown toenail (DNP),DNP,ingrown toenail,toe,ingrown nail,2015-11-20,717.0,717.0,ankle_foot,structural_abnormality,unspecified,ankle_foot_structural_abnormality
2015-11-20,Grizzlies,,Zach Randolph,sore right knee (DTD),DTD,sore right knee,right knee,sore,2016-03-07,108.0,7.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2016-03-07,Grizzlies,,Zach Randolph,sore right knee (DTD),DTD,sore right knee,right knee,sore,2016-03-25,18.0,7.0,knee_region,pain_discomfort,right,knee_region_pain_discomfort
2016-03-25,Grizzlies,,Zach Randolph,sprained right ankle (DTD),DTD,sprained right ankle,right ankle,sprain,2017-02-08,320.0,7.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2017-02-08,Grizzlies,,Zach Randolph,sore left foot (DTD),DTD,sore left foot,left foot,sore,2018-01-23,349.0,7.0,ankle_foot,pain_discomfort,left,ankle_foot_pain_discomfort
2018-01-23,Kings,,Zach Randolph,sore left knee (DTD),DTD,sore left knee,left knee,sore,,,,knee_region,pain_discomfort,left,knee_region_pain_discomfort
2013-11-13,Bucks,,Zaur Pachulia / Zaza Pachulia,sore right foot (DNP),DNP,sore right foot,right foot,sore,2013-12-06,23.0,23.0,ankle_foot,pain_discomfort,right,ankle_foot_pain_discomfort
2013-12-06,Bucks,,Zaur Pachulia / Zaza Pachulia,sprained (P) / fractured (CBC) right foot (DNP),P,sprained / fractured right foot,right foot,fracture,2013-12-07,1.0,1.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-07,Bucks,,Zaur Pachulia / Zaza Pachulia,sprained right foot (P) (DNP),P,sprained right foot,right foot,sprain,2013-12-09,2.0,2.0,ankle_foot,strain_sprain_tear,right,ankle_foot_strain_sprain_tear
2013-12-09,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (out indefinitely),out indefinitely,fractured right foot,right foot,fracture,2013-12-10,1.0,14.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-10,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2013-12-11,1.0,1.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-11,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2013-12-13,2.0,2.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-13,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2013-12-14,1.0,1.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-14,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2013-12-18,4.0,4.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-18,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2013-12-20,2.0,2.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-20,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2013-12-21,1.0,1.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
2013-12-21,Bucks,,Zaur Pachulia / Zaza Pachulia,fractured right foot (DNP),DNP,fractured right foot,right foot,fracture,2015-01-29,404.0,404.0,ankle_foot,bone_injury,right,ankle_foot_bone_injury
